# time	Xh_Frames	P100_Output	Drive_Eh1	Laser_probe	
1.718750000000072880e-09	-3.140624999999985789e-02	-1.859374999999996447e-03	-3.453125000000001332e-03	2.757812499999984235e-03
1.758750000000072741e-09	-3.023437500000003553e-02	-3.124999999999933387e-04	1.796874999999975575e-03	-2.156249999999998446e-03
1.798750000000072810e-09	-8.828124999999964473e-03	9.218750000000164313e-04	4.765624999999995559e-03	-1.382812499999996891e-03
1.838750000000072879e-09	-1.882812499999975131e-02	-4.640625000000009326e-03	6.781249999999960920e-03	-2.789062499999994671e-03
1.878750000000072741e-09	-1.546874999999969802e-02	-3.749999999999975575e-03	3.656249999999972022e-03	7.968750000000024425e-04
1.918750000000072602e-09	-3.781249999999980460e-02	-4.546875000000005773e-03	-2.078125000000041744e-03	5.859374999999944489e-04
1.958750000000072878e-09	-2.156249999999992895e-02	1.375000000000015099e-03	-2.609375000000024869e-03	6.093749999999953371e-04
1.998750000000072740e-09	-2.960937499999971578e-02	-5.906250000000001776e-03	3.468749999999964917e-03	-2.265624999999993339e-04
2.038750000000072602e-09	-3.937499999999971578e-02	-8.593750000000011102e-03	3.234374999999956035e-03	-7.656250000000197620e-04
2.078750000000072877e-09	-3.804687500000003553e-02	-7.828124999999963585e-03	-6.437500000000040412e-03	-9.921875000000190958e-04
2.118750000000072739e-09	-2.421875000000017764e-03	-8.265624999999998668e-03	-4.187500000000010658e-03	-8.750000000000146549e-04
2.158750000000072601e-09	-7.187499999999680256e-03	-2.249999999999974243e-03	-2.828125000000014655e-03	-4.453125000000168754e-04
2.198750000000072876e-09	1.750000000000007105e-02	-3.890624999999980904e-03	3.906249999999777955e-04	-4.218750000000159872e-04
2.238750000000072738e-09	0.000000000000000000e+00	-2.343749999999977796e-03	1.343749999999976907e-03	-9.296874999999982236e-04
2.278750000000072600e-09	6.953125000000337508e-03	-2.265624999999993339e-03	3.281249999999957812e-03	-9.375000000000077716e-04
2.318750000000072876e-09	-1.421874999999994671e-02	-3.515624999999966693e-03	-2.562500000000023093e-03	-3.281250000000124345e-04
2.358750000000072737e-09	-5.515625000000001776e-02	2.500000000000279776e-04	-5.968750000000022649e-03	-2.554687500000013545e-03
2.398750000000072599e-09	-4.148437500000001776e-02	-1.093750000000004441e-03	-2.031250000000262013e-04	-1.820312500000004219e-03
2.438750000000072875e-09	-2.804687499999980460e-02	1.859374999999996447e-03	-3.546875000000004885e-03	7.812499999981792342e-06
2.478750000000072737e-09	-1.328124999999991118e-02	-3.187500000000009770e-03	3.218749999999992450e-03	1.812499999999994671e-03
2.518750000000072599e-09	-1.906249999999998224e-02	-3.203124999999973355e-03	1.046875000000002665e-03	-7.500000000000006661e-04
2.558750000000072874e-09	-3.835937499999975131e-02	-4.937499999999983569e-03	-3.765625000000050182e-03	-1.664062500000007550e-03
2.598750000000072736e-09	-1.171874999999822364e-03	1.078124999999985345e-03	3.062499999999968026e-03	-1.296875000000002887e-03
2.638750000000072598e-09	-1.421874999999994671e-02	-1.000000000000000888e-03	4.734374999999957367e-03	8.203125000000033307e-04
2.678750000000072873e-09	1.867187500000033751e-02	-5.484374999999985789e-03	4.078124999999988010e-03	1.015624999999853451e-04
2.718750000000072735e-09	-1.945312499999962697e-02	-2.265624999999993339e-03	5.624999999999658051e-04	2.656249999999915623e-04
2.758750000000072597e-09	-5.781249999999982236e-02	-2.109374999999968914e-03	-3.000000000000002665e-03	-2.835937499999996447e-03
2.798750000000072872e-09	-4.226562499999975131e-02	-7.265624999999997780e-03	-1.968750000000019096e-03	5.703125000000031086e-04
2.838750000000072734e-09	-4.687499999999733546e-03	-6.328124999999962252e-03	3.656249999999972022e-03	-1.000000000000000888e-03
2.878750000000072596e-09	5.156250000000195399e-03	-3.749999999999975575e-03	3.046874999999948930e-03	-2.929687500000000000e-03
2.918750000000072872e-09	3.992187500000010658e-02	-5.578124999999989342e-03	-1.375000000000015099e-03	-4.007812500000013101e-03
2.958750000000072733e-09	4.453124999999946709e-03	-3.453125000000001332e-03	-1.343750000000032419e-03	-1.109374999999995781e-03
2.998750000000072595e-09	-3.960937499999994671e-02	-8.749999999999980016e-03	9.843749999999817923e-04	-2.757812500000011990e-03
3.038750000000072871e-09	-2.054687499999996447e-02	-2.531249999999984901e-03	0.000000000000000000e+00	9.218749999999886757e-04
3.078750000000072733e-09	-2.406249999999987566e-02	-3.124999999999933387e-04	3.078124999999987121e-03	1.953124999999888978e-04
3.118750000000072595e-09	-2.515624999999976907e-02	-1.093749999999671374e-04	-2.062500000000022649e-03	-2.156249999999998446e-03
3.158750000000072870e-09	-3.242187499999982236e-02	-4.187500000000010658e-03	-9.843750000000373035e-04	9.140625000000068834e-04
3.198750000000072732e-09	-3.414062500000003553e-02	-9.203124999999978684e-03	2.921874999999962697e-03	1.515624999999992673e-03
3.238750000000072594e-09	-2.656249999999982236e-02	-4.468749999999965805e-03	9.531249999999991118e-04	1.531249999999984013e-03
3.278750000000072869e-09	-2.367187499999978684e-02	-1.375000000000015099e-03	-3.187500000000009770e-03	2.109374999999802380e-04
3.318750000000072731e-09	-6.796875000000035527e-03	-7.812499999998445688e-05	-2.109375000000024425e-03	-1.742187500000019762e-03
3.358750000000072593e-09	-1.914062499999991118e-02	-3.859374999999998224e-03	-3.859374999999998224e-03	2.968750000000019984e-04
3.398750000000072868e-09	-2.187499999999786837e-03	-8.921874999999968026e-03	2.015624999999965361e-03	-9.765625000000000000e-04
3.438750000000072730e-09	-2.140624999999962697e-02	-4.296874999999977796e-03	5.562499999999970246e-03	7.421874999999911182e-04
3.478750000000072592e-09	-2.203124999999994671e-02	-1.656249999999970246e-03	3.999999999999948042e-03	-2.023437500000002665e-03
3.518750000000072868e-09	-3.484374999999984013e-02	-7.968749999999746869e-04	4.874999999999962697e-03	-2.500000000000002220e-03
3.558750000000072729e-09	-3.515624999999911182e-03	9.843750000000373035e-04	5.937499999999484857e-04	-5.624999999999935607e-04
3.598750000000072591e-09	-8.750000000000035527e-03	4.687500000000177636e-04	2.828124999999959144e-03	2.398437499999989120e-03
3.638750000000072867e-09	-6.328125000000017764e-03	5.265624999999996003e-03	-3.984375000000039968e-03	-4.687500000000177636e-05
3.678750000000072729e-09	1.726562500000028422e-02	-1.656249999999970246e-03	2.421874999999962252e-03	-2.351562500000015099e-03
3.718750000000072591e-09	7.343749999999982236e-03	-3.874999999999961808e-03	4.218749999999993339e-03	-2.937500000000009548e-03
3.758750000000072452e-09	-3.742187499999971578e-02	-4.031249999999986233e-03	4.234374999999956923e-03	6.249999999999311662e-05
3.798750000000072314e-09	-2.210937499999987566e-02	-5.546875000000006661e-03	6.406250000000002220e-03	7.578124999999824585e-04
3.838750000000073003e-09	-1.554687499999962697e-02	-4.515624999999967581e-03	-3.781250000000013767e-03	-1.101562500000013989e-03
3.878750000000072865e-09	1.406250000000053291e-03	-8.890624999999985345e-03	-4.687500000000177636e-05	-1.281250000000011546e-03
3.918750000000072727e-09	-1.742187499999969802e-02	-2.046875000000003553e-03	-2.171875000000045297e-03	3.906249999999222844e-05
3.958750000000072589e-09	-7.812499999997335465e-04	4.968750000000021760e-03	-1.484375000000037748e-03	1.828124999999986011e-03
3.998750000000072451e-09	-3.820312499999989342e-02	7.734375000000015543e-03	3.500000000000003109e-03	-7.968750000000024425e-04
4.038750000000072313e-09	-2.531249999999962697e-02	-1.312499999999994227e-03	0.000000000000000000e+00	-1.601562500000014433e-03
4.078750000000073002e-09	-2.203124999999994671e-02	-2.265624999999993339e-03	1.515624999999964917e-03	-1.039062499999993117e-03
4.118750000000072864e-09	-1.562499999998578915e-04	-9.500000000000008438e-03	3.546874999999949374e-03	-1.414062500000007327e-03
4.158750000000072725e-09	-1.812499999999994671e-02	-3.515624999999966693e-03	3.343749999999978684e-03	9.218749999999886757e-04
4.198750000000072587e-09	-1.226562499999994671e-02	-2.031249999999706901e-04	-3.281250000000013323e-03	-8.593749999999955591e-04
4.238750000000072449e-09	-3.171875000000001776e-02	-9.687499999999626965e-04	3.124999999999988898e-03	-6.796874999999980016e-04
4.278750000000072311e-09	-2.242187500000003553e-02	-5.281250000000015099e-03	6.562499999999693578e-04	-3.515625000000133227e-04
4.318750000000073000e-09	-3.203124999999973355e-02	-8.124999999999993339e-03	7.531249999999989342e-03	-2.031249999999984457e-04
4.358750000000072862e-09	-8.671874999999662492e-03	-6.765624999999997335e-03	5.140624999999954259e-03	-2.468750000000019540e-03
4.398750000000072724e-09	-1.906249999999998224e-02	-2.984374999999983569e-03	8.906249999999782396e-04	-1.015624999999992228e-03
4.438750000000072586e-09	-1.585937499999978684e-02	-4.218749999999604761e-04	3.000000000000002665e-03	-1.523437500000002220e-03
4.478750000000072448e-09	-3.960937499999994671e-02	-1.406249999999997780e-03	-3.765625000000050182e-03	7.578124999999824585e-04
4.518750000000072309e-09	-2.296874999999998224e-02	-5.046875000000006217e-03	2.812499999999995559e-03	2.234374999999982903e-03
4.558750000000072999e-09	-2.265624999999715783e-03	-2.859374999999997335e-03	2.031249999999706901e-04	1.679687499999998890e-03
4.598750000000072860e-09	-1.859374999999996447e-02	1.187500000000007994e-03	-2.421875000000017764e-03	-8.124999999999937828e-04
4.638750000000072722e-09	-1.609375000000001776e-02	4.609375000000026645e-03	-5.156250000000028866e-03	-2.710937500000010214e-03
4.678750000000072584e-09	-3.968749999999987566e-02	-7.343750000000093259e-04	-6.234375000000014211e-03	8.749999999999868994e-04
4.718750000000072446e-09	-2.609374999999980460e-02	-3.046875000000004441e-03	-2.875000000000016431e-03	2.750000000000002442e-03
4.758750000000072308e-09	-2.578124999999875655e-03	-8.296874999999981348e-03	7.093749999999954259e-03	7.031250000000266454e-05
4.798750000000072997e-09	1.351562500000014211e-02	-2.796874999999976463e-03	5.171874999999992450e-03	8.124999999999937828e-04
4.838750000000072859e-09	-1.656250000000003553e-02	-7.812500000000111022e-04	-3.281250000000013323e-03	-8.671875000000051070e-04
4.878750000000072721e-09	-2.820312499999966249e-02	-1.781250000000011990e-03	-4.796875000000033751e-03	1.710937499999981570e-03
4.918750000000072583e-09	-2.773437499999964473e-02	-1.000000000000000888e-03	-4.828125000000016431e-03	1.335937499999995115e-03
4.958750000000072444e-09	-3.203124999999973355e-02	-1.765624999999992895e-03	-1.093750000000226485e-04	-7.343750000000093259e-04
4.998750000000072306e-09	-2.429687499999966249e-02	-1.624999999999987566e-03	3.203124999999973355e-03	-2.421875000000184297e-04
5.038750000000072995e-09	-2.546874999999992895e-02	1.875000000000071054e-04	1.421874999999961364e-03	-9.843750000000095479e-04
5.078750000000072857e-09	-5.820312499999991118e-02	1.703125000000027534e-03	-3.156250000000027089e-03	-2.882812499999998224e-03
5.118750000000072719e-09	-2.499999999999991118e-02	-3.656249999999972022e-03	-1.140625000000006217e-03	-1.445312500000017764e-03
5.158750000000072581e-09	-3.718749999999992895e-02	-7.828124999999963585e-03	2.796874999999976463e-03	-2.453125000000000444e-03
5.198750000000072443e-09	-2.968749999999964473e-03	-7.203124999999976907e-03	5.874999999999963585e-03	-2.382812499999997780e-03
5.238750000000072305e-09	1.093750000000026645e-02	-2.562499999999967581e-03	6.093749999999675815e-04	6.328124999999962252e-04
5.278750000000072167e-09	-1.835937499999973355e-02	-3.562499999999968470e-03	-7.500000000000284217e-04	-7.187500000000179856e-04
5.318750000000072856e-09	-2.054687499999996447e-02	-2.218749999999991562e-03	-1.093750000000226485e-04	-3.671875000000046629e-04
5.358750000000072717e-09	-2.039062499999966249e-02	1.484375000000037748e-03	3.718749999999992895e-03	3.906250000000055511e-04
5.398750000000072579e-09	-3.718749999999992895e-02	3.265624999999994227e-03	2.312499999999995115e-03	7.656249999999920064e-04
5.438750000000072441e-09	1.554687500000007105e-02	3.140625000000007994e-03	-1.609375000000023981e-03	-2.289062499999994227e-03
5.478750000000072303e-09	2.820312500000010658e-02	-9.375000000000355271e-05	-1.031250000000039080e-03	-1.718750000000018874e-03
5.518750000000072165e-09	-1.843749999999966249e-02	-4.624999999999990230e-03	-2.765625000000049294e-03	-1.937500000000008660e-03
5.558750000000072854e-09	-2.101562499999998224e-02	-4.921874999999964473e-03	3.234374999999956035e-03	-1.554687500000012657e-03
5.598750000000072716e-09	-5.257812499999969802e-02	5.937500000000039968e-04	-3.515625000000022204e-03	-2.000000000000001776e-03
5.638750000000072578e-09	-2.390625000000001776e-02	5.328125000000016875e-03	-1.484375000000037748e-03	-2.742187499999992895e-03
5.678750000000072440e-09	-5.976562499999982236e-02	-1.390624999999978684e-03	1.421874999999961364e-03	-2.343750000000005551e-03
5.718750000000072301e-09	-4.015624999999989342e-02	-9.359375000000003109e-03	1.562499999996358468e-05	7.656249999999920064e-04
5.758750000000072163e-09	-2.476562499999968026e-02	-6.609374999999972911e-03	2.546874999999948486e-03	-8.203125000000033307e-04
5.798750000000072852e-09	-1.742187499999969802e-02	-9.265624999999999556e-03	-2.500000000000002220e-03	-9.843750000000095479e-04
5.838750000000072714e-09	5.234375000000124345e-03	-4.203124999999974243e-03	3.671874999999991118e-03	-2.890625000000007772e-03
5.878750000000072576e-09	5.078125000000266454e-03	-5.156249999999640288e-04	-4.000000000000003553e-03	-1.039062499999993117e-03
5.918750000000072438e-09	-3.789062499999973355e-02	-1.296874999999975131e-03	-3.125000000000488498e-04	-4.195312499999992450e-03
5.958750000000072300e-09	-4.429687499999968026e-02	-5.656249999999973799e-03	-7.703125000000032863e-03	-1.148437500000015765e-03
5.998750000000072162e-09	-5.140624999999987566e-02	-8.968749999999969802e-03	-1.437500000000035971e-03	-1.484375000000148770e-04
6.038750000000072851e-09	-1.109374999999968026e-02	-3.156249999999971578e-03	7.624999999999992895e-03	-2.343750000000088818e-05
6.078750000000072713e-09	5.468749999999467093e-04	-1.656249999999970246e-03	1.120312499999998046e-02	6.093749999999953371e-04
6.118750000000072575e-09	1.242187500000024869e-02	-1.984374999999982681e-03	2.499999999999724665e-04	-2.906249999999999112e-03
6.158750000000072436e-09	-2.968749999999964473e-02	5.265624999999996003e-03	-1.921875000000017319e-03	-2.476562500000001332e-03
6.198750000000072298e-09	-4.218749999999982236e-02	-1.406249999999997780e-03	-2.812500000000051070e-03	-2.296875000000003775e-03
6.238750000000072160e-09	-4.796874999999989342e-02	-3.015624999999966249e-03	3.093749999999950706e-03	9.921874999999913403e-04
6.278750000000072849e-09	-2.031249999999928946e-03	-7.374999999999964917e-03	7.953124999999949818e-03	-2.328125000000014211e-03
6.318750000000072711e-09	-1.749999999999962697e-02	-7.265624999999997780e-03	5.828124999999961808e-03	-1.023437500000001776e-03
6.358750000000072573e-09	-3.124999999999822364e-03	-2.937499999999981792e-03	4.843749999999813483e-04	-4.414062500000009992e-03
6.398750000000072435e-09	-2.914062499999969802e-02	5.468750000000022204e-04	3.328124999999959588e-03	-1.140625000000006217e-03
6.438750000000072297e-09	-2.164062499999985789e-02	-5.749999999999977351e-03	7.781249999999961808e-03	-2.187500000000175415e-04
6.478750000000072159e-09	-2.656249999999804601e-03	-3.578124999999987566e-03	4.687500000000177636e-05	2.140625000000007105e-03
6.518750000000072848e-09	-1.054687499999973355e-02	-4.953125000000002665e-03	-2.109375000000024425e-03	4.468749999999993561e-03
6.558750000000072710e-09	-3.437499999999982236e-03	1.093750000000004441e-03	-6.453125000000003997e-03	1.289062499999993339e-03
6.598750000000072571e-09	-5.914062499999994671e-02	-4.374999999999795719e-04	-1.265625000000047962e-03	2.476562500000001332e-03
6.638750000000072433e-09	-4.781250000000003553e-02	-5.562499999999970246e-03	5.484374999999985789e-03	-1.000000000000000888e-03
6.678750000000072295e-09	-3.570312499999994671e-02	-4.656249999999972911e-03	8.343749999999983125e-03	-2.187500000000175415e-04
6.718750000000072157e-09	1.218750000000001776e-02	-9.687499999999626965e-04	4.234374999999956923e-03	-2.867187500000006883e-03
6.758750000000072846e-09	4.687500000000177636e-03	-1.859374999999996447e-03	-3.218750000000047962e-03	9.765625000000000000e-04
6.798750000000072708e-09	-3.757812500000001776e-02	6.718749999999884537e-04	-1.687500000000008438e-03	-2.968750000000019984e-03
6.838750000000072570e-09	-2.546874999999992895e-02	2.656249999999915623e-04	-3.875000000000017319e-03	-1.054687500000012212e-03
6.878750000000072432e-09	-1.289062499999982236e-02	-5.359374999999999556e-03	2.937499999999981792e-03	7.500000000000006661e-04
6.918750000000072294e-09	1.429687500000031974e-02	-2.234375000000010658e-03	1.312499999999994227e-03	-9.843750000000095479e-04
6.958750000000072155e-09	-3.593749999999840128e-03	-2.531249999999984901e-03	-3.593750000000006661e-03	2.007812499999983569e-03
6.998750000000072844e-09	-2.046875000000003553e-02	1.906249999999998224e-03	-1.031250000000039080e-03	1.062499999999994005e-03
7.038750000000072706e-09	-5.562500000000003553e-02	4.140625000000008882e-03	3.531249999999985789e-03	-6.484375000000153211e-04
7.078750000000072568e-09	-2.671874999999968026e-02	-1.281250000000011546e-03	6.874999999999520384e-04	9.843749999999817923e-04
7.118750000000072430e-09	-1.015624999999964473e-02	-2.390624999999979572e-03	9.218749999999609201e-04	7.031249999999988898e-04
7.158750000000072292e-09	-3.851562500000005329e-02	-7.953125000000005329e-03	1.328124999999957812e-03	6.249999999999866773e-04
7.198750000000072154e-09	-4.859374999999976907e-02	-4.124999999999989786e-03	2.296874999999976019e-03	1.484374999999871214e-04
7.238750000000072843e-09	-2.046875000000003553e-02	2.859374999999997335e-03	-2.812500000000051070e-03	-2.835937499999996447e-03
7.278750000000072705e-09	-1.132812499999991118e-02	6.484374999999986677e-03	-6.812499999999999112e-03	-1.484375000000009992e-03
7.318750000000072567e-09	1.414062500000001776e-02	-1.906249999999998224e-03	-1.078125000000040856e-03	9.765625000000000000e-04
7.358750000000072428e-09	1.242187500000024869e-02	-2.359374999999996891e-03	6.515624999999969358e-03	1.562499999999966693e-04
7.398750000000072290e-09	-1.187499999999985789e-02	-9.546875000000010214e-03	4.437499999999983125e-03	9.062499999999973355e-04
7.438750000000072152e-09	-3.296874999999976907e-02	-3.718749999999992895e-03	1.906249999999998224e-03	4.687499999999900080e-04
7.478750000000072841e-09	-3.039062499999989342e-02	1.718749999999880096e-04	2.562499999999967581e-03	-2.726562500000001554e-03
7.518750000000071876e-09	-3.023437500000003553e-02	4.843750000000368594e-04	6.249999999996536104e-05	6.562499999999971134e-04
7.558750000000070911e-09	-2.148437500000000000e-02	7.812500000000111022e-04	1.031249999999983569e-03	-6.718750000000162093e-04
7.598750000000071600e-09	-4.437500000000005329e-02	-5.609374999999972022e-03	2.249999999999974243e-03	2.656249999999915623e-04
7.638750000000072289e-09	-4.039062499999968026e-02	-3.265624999999994227e-03	1.390624999999978684e-03	-2.031250000000012212e-03
7.678750000000071323e-09	-2.843749999999989342e-02	-3.703124999999973799e-03	7.656249999999920064e-04	-1.203124999999999334e-03
7.718750000000072012e-09	-1.578124999999985789e-02	-4.703124999999974687e-03	6.468749999999967581e-03	5.390624999999926725e-04
7.758750000000071047e-09	-1.695312499999968026e-02	-5.968749999999967137e-03	2.187499999999897859e-04	-4.765624999999995559e-04
7.798750000000071736e-09	-9.921874999999857891e-03	-5.156249999999973355e-03	3.109374999999969802e-03	3.906249999999222844e-05
7.838750000000070771e-09	-1.265625000000003553e-02	1.812499999999994671e-03	5.000000000000004441e-04	-6.015625000000135447e-04
7.878750000000071460e-09	-3.648437499999968026e-02	-2.812500000000106581e-04	3.124999999998268052e-05	-7.734375000000015543e-04
7.918750000000072149e-09	-2.367187499999978684e-02	-9.531249999999991118e-04	1.968749999999963585e-03	2.390625000000007327e-03
7.958750000000071184e-09	-3.249999999999975131e-02	-1.500000000000001332e-03	2.749999999999974687e-03	-9.062499999999973355e-04
7.998750000000071873e-09	-6.015624999999857891e-03	4.375000000000017764e-03	-3.734375000000011990e-03	-2.195312500000018430e-03
8.038750000000070907e-09	1.953125000000000000e-02	2.468750000000019540e-03	-3.078125000000042633e-03	-2.000000000000001776e-03
8.078750000000071596e-09	-6.328125000000017764e-03	-1.953125000000000000e-03	-3.843750000000034639e-03	-2.164062500000007994e-03
8.118750000000072286e-09	-4.820312499999968026e-02	3.281250000000124345e-04	-2.328125000000014211e-03	7.890624999999928946e-04
8.158750000000071320e-09	-4.179687499999973355e-02	-4.609374999999971134e-03	-1.515625000000020428e-03	-8.828124999999964473e-04
8.198750000000072009e-09	-4.531249999999875655e-03	-2.015624999999965361e-03	-1.859375000000051958e-03	-9.609375000000086597e-04
8.238750000000071044e-09	-1.929687499999976907e-02	-9.281249999999963141e-03	3.249999999999975131e-03	1.882812499999997335e-03
8.278750000000071733e-09	-2.718749999999969802e-02	-7.984374999999988010e-03	6.562499999999971134e-03	-9.609375000000086597e-04
8.318750000000070768e-09	-2.320312499999976907e-02	-3.562499999999968470e-03	8.749999999999591438e-04	-1.382812499999996891e-03
8.358750000000071457e-09	-3.742187499999971578e-02	-5.796874999999979128e-03	3.609374999999970246e-03	-1.304687500000012434e-03
8.398750000000072146e-09	-7.499999999999840128e-03	-4.890624999999981792e-03	-3.343750000000034195e-03	-2.515624999999993561e-03
8.438750000000071181e-09	-1.179687499999992895e-02	6.875000000000075495e-04	-6.562500000000248690e-04	3.906249999999222844e-05
8.478750000000071870e-09	-3.578124999999987566e-02	4.124999999999989786e-03	3.984374999999984457e-03	-9.375000000000077716e-04
8.518750000000070904e-09	-5.304687499999971578e-02	-1.890624999999979128e-03	5.624999999999658051e-04	-2.812499999999995559e-03
8.558750000000071593e-09	-2.007812499999994671e-02	-3.874999999999961808e-03	-3.984375000000039968e-03	-1.179687499999998446e-03
8.598750000000072282e-09	-1.015624999999964473e-02	-2.812499999999995559e-03	-1.156250000000025313e-03	8.437500000000042188e-04
8.638750000000071317e-09	-1.453124999999966249e-02	-3.749999999999975575e-03	-2.343750000000033307e-03	-8.984375000000155431e-04
8.678750000000072006e-09	-3.984374999999928946e-03	-8.937499999999987121e-03	-3.093750000000006217e-03	-2.945312500000019096e-03
8.718750000000071041e-09	-2.578124999999875655e-03	-8.015624999999970690e-03	-3.031250000000040856e-03	-1.132812499999996669e-03
8.758750000000071730e-09	-9.140624999999680256e-03	-4.921874999999964473e-03	-2.515625000000021316e-03	9.375000000000077716e-04
8.798750000000070765e-09	-1.562500000000000000e-02	-8.281250000000128786e-04	-2.125000000000043521e-03	-9.062499999999973355e-04
8.838750000000071454e-09	-1.406249999999964473e-02	-4.984374999999985345e-03	3.249999999999975131e-03	-2.992187499999993117e-03
8.878750000000072143e-09	-8.671874999999662492e-03	-7.000000000000006217e-03	7.062499999999971578e-03	-1.117187500000005329e-03
8.918750000000071177e-09	-3.171875000000001776e-02	-3.031249999999985345e-03	1.151562499999997380e-02	9.921874999999913403e-04
8.958750000000071866e-09	-2.421874999999973355e-02	-1.578124999999985789e-03	4.312499999999996891e-03	-2.882812499999998224e-03
8.998750000000070901e-09	-3.156249999999971578e-02	4.124999999999989786e-03	4.687499999999622524e-04	-1.031250000000011324e-03
9.038750000000071590e-09	-3.046874999999893419e-03	-1.843749999999977351e-03	-3.875000000000017319e-03	8.515624999999860112e-04
9.078750000000072279e-09	1.359375000000007105e-02	-5.343749999999980460e-03	3.046874999999948930e-03	-9.609375000000086597e-04
9.118750000000071314e-09	-1.921874999999984013e-02	6.250000000002087219e-05	1.874999999999515943e-04	-2.867187500000006883e-03
9.158750000000072003e-09	-3.023437500000003553e-02	-1.781250000000011990e-03	-3.437500000000037748e-03	-1.171875000000016653e-03
9.198750000000071038e-09	-2.875000000000005329e-02	1.140625000000006217e-03	-1.875000000000071054e-04	8.749999999999868994e-04
9.238750000000071727e-09	-1.257812499999966249e-02	5.000000000000004441e-04	3.546874999999949374e-03	2.046875000000003553e-03
9.278750000000070761e-09	6.484375000000319744e-03	-5.984374999999986233e-03	4.687500000000177636e-05	1.453124999999999556e-03
9.318750000000071450e-09	7.656250000000142109e-03	1.328125000000013323e-03	-3.984375000000039968e-03	-6.250000000000144329e-04
9.358750000000072139e-09	-1.531249999999984013e-02	-1.546875000000003109e-03	-1.203125000000027089e-03	-2.203125000000000222e-03
9.398750000000071174e-09	-3.679687499999984013e-02	-2.499999999999724665e-04	-2.500000000000002220e-03	6.875000000000075495e-04
9.438750000000071863e-09	-6.718749999999662492e-03	5.515625000000023981e-03	1.953125000000000000e-03	-8.359374999999946709e-04
9.478750000000070898e-09	-1.648437499999966249e-02	3.593750000000006661e-03	4.890624999999981792e-03	4.687500000000177636e-05
9.518750000000071587e-09	-2.945312499999985789e-02	-7.343750000000093259e-04	4.562499999999969358e-03	-7.031250000000266454e-05
9.558750000000072276e-09	-2.117187499999984013e-02	-4.656249999999972911e-03	1.531249999999984013e-03	-6.328124999999962252e-04
9.598750000000071311e-09	-5.867187499999992895e-02	-4.406250000000000444e-03	-1.375000000000015099e-03	-4.375000000000073275e-04
9.638750000000072000e-09	-4.632812500000005329e-02	-1.249999999999862332e-04	-1.062500000000021760e-03	7.031250000000266454e-05
9.678750000000071034e-09	-4.593749999999996447e-02	-1.843749999999977351e-03	-2.125000000000043521e-03	-2.421875000000017764e-03
9.718750000000071723e-09	-2.218749999999980460e-02	-6.000000000000005329e-03	-1.859375000000051958e-03	5.703125000000031086e-04
9.758750000000070758e-09	-3.515625000000000000e-02	-4.124999999999989786e-03	-7.406250000000003109e-03	1.148437499999988010e-03
9.798750000000071447e-09	-3.062499999999968026e-02	-1.406250000000053291e-04	-1.281250000000011546e-03	3.593750000000006661e-03
9.838750000000072136e-09	-3.234374999999989342e-02	-1.453124999999999556e-03	1.078124999999985345e-03	1.171874999999988898e-03
9.878750000000071171e-09	1.500000000000012434e-02	7.187499999999902300e-04	7.156249999999975131e-03	-1.953125000000166533e-04
9.918750000000071860e-09	2.492187499999998224e-02	1.062500000000021760e-03	2.374999999999960476e-03	-2.687500000000009326e-03
9.958750000000070895e-09	3.335937500000030198e-02	1.156250000000025313e-03	-7.500000000000284217e-04	9.531249999999991118e-04
9.998750000000071584e-09	-3.734374999999978684e-02	9.843750000000373035e-04	-1.625000000000043077e-03	2.578124999999986677e-03
1.003875000000007227e-08	-4.046875000000005329e-02	-5.015624999999968026e-03	-2.609375000000024869e-03	-8.671875000000051070e-04
1.007875000000007131e-08	-2.828125000000003553e-02	-3.453125000000001332e-03	3.296874999999976907e-03	-2.320312500000004663e-03
1.011875000000007200e-08	-1.882812499999975131e-02	1.359374999999996003e-03	-3.921875000000019096e-03	6.171875000000048850e-04
1.015875000000007103e-08	-1.976562499999978684e-02	5.140625000000009770e-03	3.796874999999977351e-03	-6.093749999999953371e-04
1.019875000000007172e-08	-3.976562499999980460e-02	-1.171874999999988898e-03	1.156249999999969802e-03	2.265624999999993339e-04
1.023875000000007075e-08	-3.140624999999985789e-02	-4.046875000000005329e-03	7.703124999999977351e-03	-2.578125000000014433e-03
1.027875000000007144e-08	-3.343749999999978684e-02	-3.796874999999977351e-03	4.843749999999813483e-04	-1.992187500000019984e-03
1.031875000000007213e-08	-8.593749999996624922e-04	-4.453125000000002220e-03	3.218749999999992450e-03	-2.593750000000005773e-03
1.035875000000007117e-08	1.617187499999994671e-02	-3.203124999999973355e-03	2.140624999999951594e-03	-2.734375000000011102e-03
1.039875000000007186e-08	-1.726562499999984013e-02	-2.984374999999983569e-03	1.828124999999958256e-03	-2.703125000000000666e-03
1.043875000000007089e-08	-5.265624999999962697e-02	-3.687500000000010214e-03	-3.000000000000002665e-03	4.531249999999986677e-04
1.047875000000007158e-08	-4.046875000000005329e-02	-3.484374999999984013e-03	-9.375000000000355271e-05	2.445312499999990896e-03
1.051875000000007062e-08	-7.265625000000053291e-03	1.624999999999987566e-03	3.937499999999982681e-03	-9.765625000000000000e-04
1.055875000000007130e-08	2.492187499999998224e-02	-1.296874999999975131e-03	-3.734375000000011990e-03	-2.515624999999993561e-03
